Date,Mkt,Series,Sector,Symbol,NameOfTheSecurityInNse,PrevClose,OpenPrice,HighPrice,LowPrice,ClosePrice,TradeValue,TradeQty,IndSec,CoprInd,Trades,52W_High,52W_Low
2015-01-06,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1578.25,1574,1574.4,1522.65,1536.1,1347687528,867602,Y, ,53920,1776.25,1242.15
2015-01-06,N,EQ,FinSrvc,HDFC,HDFC LTD,1156.4,1148.6,1148.6,1096.1,1101.95,2830099552,2531748,Y, ,81436,1177.8,755
2015-01-06,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,957.15,954,956.55,937.55,942.25,1949110146,2054920,Y, ,30301,973.95,616.8
2015-01-06,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,3119.4,3098,3098,3001,3014.4,1391344571,457760,Y, ,26926,3269.95,1907.1
2015-01-06,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,156.85,156.3,156.3,151.15,153.4,1084865313,7054029,Y, ,32123,198.9,96.7
2015-01-06,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,760.3,767,779.9,755.4,774.7,2108180903,2738679,Y, ,53735,829.75,537.2
2015-01-06,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,363.05,359.4,359.9,346.2,347.65,4247973198,12074934,Y, ,122618,1798.15,319.2
2015-01-06,N,EQ,FinSrvc,IDFC,IDFC LIMITED,160.9,159.85,159.9,155.1,156,981878877.1,6266521,Y, ,27650,166.65,88.05
2015-01-06,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,819.1,816,816,792.35,798.4,390825812.3,485801,Y, ,10566,823.35,369.5
2015-01-06,N,EQ,InfoTech,INFY,INFOSYS LIMITED,1995.9,1980,1985,1934.1,1954.2,4724458454,2416829,Y, ,108209,4402.2,1896.3
2015-01-06,N,EQ,Tobacco,ITC,ITC LTD,369.75,368.65,369.4,359,360.25,3172690213,8728693,Y, ,75520,400.3,311.4
2015-01-06,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,162.85,160.95,163.4,151.05,152.65,1528440330,9730592,Y, ,51480,351,125.1
2015-01-06,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1266.45,1255,1262.25,1233.55,1251.35,1419602569,1134543,Y, ,45554,1315.5,630.5
2015-01-06,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1556,1541,1544.75,1496.05,1504.1,3085904008,2032017,Y, ,68691,1776.6,951.5
2015-01-06,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1430.3,1425,1428.95,1386.3,1395.85,568403882.2,405597,Y, ,16220,1497.5,855.4
2015-01-06,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1218.45,1215,1224.35,1201,1211.65,1563731378,1289557,Y, ,54947,1433.7,846.6
2015-01-06,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3447.8,3439,3439,3382.5,3395.25,1440882885,422743,Y, ,20162,3469.35,1540.4
2015-01-06,N,EQ,Metals,NMDC,NMDC LTD.,146.2,145.9,145.9,139.15,139.95,318892025.7,2259239,Y, ,19515,196,123.1
2015-01-06,N,EQ,Power,NTPC,NTPC LTD,144,143.5,144.5,138.25,139.2,696910597.4,4936260,Y, ,28225,168.9,110.65
2015-01-06,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,353.15,348.55,348.95,330.6,333.15,2036245502,6016665,Y, ,78415,471.85,264.15
2015-01-06,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,217.75,215,215.3,207.05,207.75,1033838549,4896890,Y, ,46410,1135.1,207.05
2015-01-06,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,138.9,138.05,138.3,134.15,135.8,639853915.8,4662543,Y, ,20152,150.9,93.25
2015-01-06,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,875.85,870,873,832,836.1,3609133017,4258043,Y, ,120767,1145.25,793.1
2015-01-06,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,312.75,310,311.1,298.7,299.9,4677601297,15329257,Y, ,169268,2979,287
2015-01-06,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,219.8,217.95,219.5,206.75,209.05,1297477686,6095798,Y, ,59858,318.3,168.85
2015-01-06,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,826.75,823,824.6,803.7,808.55,1385800600,1709888,Y, ,41359,932.5,552.55
2015-01-06,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,523.8,514.35,514.35,499.25,501.4,3985170191,7894918,Y, ,160548,550.7,332.1
2015-01-06,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,82.85,82,82.3,79.5,79.65,281911763.7,3509161,Y, ,21752,115.6,71.4
2015-01-06,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,416.7,414,414,394.35,396.5,2477168714,6170681,Y, ,80489,579.9,332
2015-01-06,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2540.25,2529.1,2529.1,2440,2446.6,2989615356,1211892,Y, ,84503,2839.7,1999.5
2015-01-06,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2563.75,2555.05,2569,2515.35,2536.25,1240649517,489983,Y, ,31318,2734,1676.35
2015-01-06,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,2747.7,2737.7,2739,2651,2670.6,787455281.7,292468,Y, ,23353,2872,1634
2015-01-06,N,EQ,InfoTech,WIPRO,WIPRO LTD,558.3,555,556.4,542.1,545.25,1271592434,2324381,Y, ,45205,621.9,474.7
2015-01-06,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,380,377,378.45,361.2,367.9,534342176.4,1443145,Y, ,32994,402.4,254.15
2015-01-07,N,EQ,Cement,ACC,ACC LIMITED,1383.55,1382,1384.95,1336.2,1367.45,412004301.5,301895,Y, ,13766,1564.65,970.15
2015-01-07,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,222.15,222,222.95,218.1,220.1,258336756.1,1172388,Y, ,28498,243.8,150.1
2015-01-07,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,756.5,763.4,778.35,759.25,771.7,1100285032,1427667,Y, ,45009,809.6,460.2
2015-01-07,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,499.05,498.8,505.35,494.5,498.65,2121271321,4245189,Y, ,58735,2043.05,369.05
2015-01-07,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2441.5,2442,2475.6,2432.05,2447.2,464029079,189191,Y, ,14913,2695,1793.2
2015-01-07,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1059.5,1060,1073,1044.95,1066.7,736478404,695826,Y, ,19915,1124.95,511.15
2015-01-07,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,354.15,351.95,358,350.5,355,1569343055,4415546,Y, ,117150,420,281.9
2015-01-07,N,EQ,CapGoods,BHEL,BHEL,260.95,259.65,260.95,250,253.85,1149854685,4520782,Y, ,59031,291.5,145.55
2015-01-07,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,639.15,637,649.35,637,644.95,844339016.3,1309394,Y, ,47084,785,316.05
2015-01-07,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,235.75,234.15,235.25,228.55,230.15,647751677.1,2807017,Y, ,38938,386,228.05
2015-01-07,N,EQ,Pharma,CIPLA,CIPLA LTD,614.35,614.35,617.8,604.5,611.95,497722158.1,813936,Y, ,34254,673,366.5
2015-01-07,N,EQ,Metals,COALINDIA,COAL INDIA LTD,379.95,380,384.45,372.55,374.7,997805861.5,2628276,Y, ,28702,423.7,240.3
2015-01-07,N,EQ,Housing,DLF,DLF LIMITED,133.65,133.45,137.5,131.6,134.6,987512133.5,7368573,Y, ,35426,242.95,100.1
2015-01-07,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3065.55,3075.1,3078.05,3010,3039.2,968611006,319437,Y, ,29741,3666.25,2246.5
2015-01-07,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,431.9,428,432.7,417.5,420.9,764303990.9,1817506,Y, ,47881,551.9,332.3
2015-01-07,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3375.05,3400,3434,3370,3417.5,442103158,130144,Y, ,3844,3789,2426.35
2015-01-07,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1536.1,1539.5,1548,1492.7,1499.6,1343175419,885140,Y, ,39157,1776.25,1242.15
2015-01-07,N,EQ,FinSrvc,HDFC,HDFC LTD,1101.95,1097.5,1114.15,1095,1099.25,2660992424,2406880,Y, ,133109,1177.8,755
2015-01-07,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,942.25,939.7,951.35,936.25,945,1360004597,1436528,Y, ,34047,973.95,616.8
2015-01-07,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,3014.4,3014,3022,2966.7,2974.05,1131602176,378882,Y, ,24423,3269.95,1907.1
2015-01-07,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,153.4,153.8,154.5,146.7,148.9,999673741.2,6638158,Y, ,34288,198.9,96.7
2015-01-07,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,774.7,779,806.8,779,801.9,2991572168,3744143,Y, ,72153,829.75,537.2
2015-01-07,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,347.65,345.6,346.25,335.45,338.25,6555032909,19322120,Y, ,181732,1798.15,319.2
2015-01-07,N,EQ,FinSrvc,IDFC,IDFC LIMITED,156,155.3,156.85,153.05,154.45,707199895.3,4573283,Y, ,23863,166.65,88.05
2015-01-07,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,798.4,800.1,805.5,786.55,791.95,586158362.2,737973,Y, ,17737,823.35,369.5
2015-01-07,N,EQ,InfoTech,INFY,INFOSYS LIMITED,1954.2,1965,1974.75,1950,1963.55,3557161837,1812479,Y, ,62463,4402.2,1896.3
2015-01-07,N,EQ,Tobacco,ITC,ITC LTD,360.25,357,364,353,353.55,2839968832,7973720,Y, ,95728,400.3,311.4
2015-01-07,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,152.65,154.2,154.75,148.6,150.35,803786371.5,5299465,Y, ,38664,351,125.1
2015-01-07,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1251.35,1247.5,1303.95,1247.5,1271.5,2286921521,1785887,Y, ,29405,1315.5,630.5
2015-01-07,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1504.1,1498.75,1510,1485.55,1500.5,2062624697,1375757,Y, ,71474,1776.6,951.5
2015-01-07,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1395.85,1395.85,1401.6,1365.35,1377.6,668543700.8,483850,Y, ,14507,1497.5,855.4
2015-01-07,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1211.65,1212,1231.4,1202.5,1224.15,1338165874,1094907,Y, ,53931,1433.7,846.6
2015-01-07,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3395.25,3400,3458.95,3382.05,3437.75,1262644031,369241,Y, ,19251,3469.35,1540.4
2015-01-07,N,EQ,Metals,NMDC,NMDC LTD.,139.95,140.7,140.9,135.55,135.85,303592204.4,2207310,Y, ,27465,196,123.1
2015-01-07,N,EQ,Power,NTPC,NTPC LTD,139.2,140.5,143,139.35,142.55,690180548.7,4873796,Y, ,39472,168.9,110.65
2015-01-07,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,333.15,333,341.55,328.1,338.05,2000208939,5958447,Y, ,52406,471.85,264.15
2015-01-07,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,207.75,207.2,208.5,199.6,203.85,1020696565,5008202,Y, ,44255,1135.1,199.6
2015-01-07,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,135.8,135,138.5,133.5,137.75,250477438.7,1831602,Y, ,12617,150.9,93.25
2015-01-07,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,836.1,837.1,858.8,837,854.3,4024972096,4736315,Y, ,125939,1145.25,793.1
2015-01-07,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,299.9,300,302.55,295.15,300.15,4513243034,15046745,Y, ,147185,2979,287
2015-01-07,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,209.05,209,211.85,204.15,209,709536004.4,3410940,Y, ,39286,318.3,168.85
2015-01-07,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,808.55,809.1,815.2,800,809.8,1393905200,1730518,Y, ,73474,932.5,552.55
2015-01-07,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,501.4,495,500.4,489.2,493.85,4517269079,9134678,Y, ,166649,550.7,332.1
2015-01-07,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,79.65,79.5,80.2,78,78.25,478785834.2,6050723,Y, ,25180,115.6,71.4
2015-01-07,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,396.5,397.8,397.8,383.6,388.9,1851848120,4749099,Y, ,78902,579.9,332
2015-01-07,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2446.6,2470,2479.15,2407.45,2417.7,3208362462,1318166,Y, ,101741,2839.7,1999.5
2015-01-07,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2536.25,2545,2574.8,2513.2,2524.4,846531979.2,332883,Y, ,22317,2734,1676.35
2015-01-07,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,2670.6,2675,2692.95,2612.25,2660.05,318020765.7,120023,Y, ,10309,2872,1634
2015-01-07,N,EQ,InfoTech,WIPRO,WIPRO LTD,545.25,543.2,545,538.35,541.1,843090242.7,1557297,Y, ,30061,621.9,474.7
2015-01-07,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,367.9,367.9,370,360.45,364.85,555586774.7,1527500,Y, ,21579,402.4,254.15
2015-01-08,N,EQ,Cement,ACC,ACC LIMITED,1367.45,1378,1396.65,1373.25,1391.4,130742787.6,94344,Y, ,5281,1564.65,970.15
2015-01-08,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,220.1,221.95,227.5,221.2,226.4,243821023.7,1084102,Y, ,16022,243.8,150.1
2015-01-08,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,771.7,783.8,822.9,778.1,820.35,2227810457,2769416,Y, ,66151,822.9,460.2
2015-01-08,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,498.65,506,507,494.65,501.95,2824243596,5637844,Y, ,104685,2043.05,369.05
2015-01-08,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2447.2,2447.65,2465,2436.1,2450.4,10537923777,4301348,Y, ,32264,2695,1793.2
2015-01-08,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1066.7,1079.9,1083.95,1070,1077.6,724955230.5,672487,Y, ,14156,1124.95,511.15
2015-01-08,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,355,356.55,362.95,353.15,361.15,2306745515,6395881,Y, ,92045,420,281.9
2015-01-08,N,EQ,CapGoods,BHEL,BHEL,253.85,258,261.2,256.15,257.55,788309450.9,3053039,Y, ,22460,291.5,145.55
2015-01-08,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,644.95,649,681.9,649,677.6,1880105727,2806699,Y, ,112511,785,316.05
2015-01-08,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,230.15,234,242.4,234,241.55,903560100.5,3780985,Y, ,37069,386,228.05
2015-01-08,N,EQ,Pharma,CIPLA,CIPLA LTD,611.95,615,621.5,612,618.2,786786308.4,1273014,Y, ,45414,673,366.5
2015-01-08,N,EQ,Metals,COALINDIA,COAL INDIA LTD,374.7,384.7,385,377.3,379.45,678594718.5,1779075,Y, ,31872,423.7,240.3
2015-01-08,N,EQ,Housing,DLF,DLF LIMITED,134.6,136.8,143.65,135.3,142.75,1269715539,9062204,Y, ,47875,242.95,100.1
2015-01-08,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3039.2,3060,3094.05,3041,3066.3,854717488.3,278836,Y, ,15157,3666.25,2246.5
2015-01-08,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,420.9,424.2,436,421.7,430.75,578960105.7,1348937,Y, ,29976,551.9,332.3
2015-01-08,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3417.5,3430,3462,3398.3,3424.95,140881601.6,41048,Y, ,2697,3789,2426.35
2015-01-08,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1499.6,1517,1540,1495,1534.3,1474996113,976509,Y, ,57004,1776.25,1242.15
2015-01-08,N,EQ,FinSrvc,HDFC,HDFC LTD,1099.25,1114,1128.5,1110,1123.35,1874600119,1675711,Y, ,44297,1177.8,755
2015-01-08,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,945,954.25,968.95,948.2,964.85,2295192670,2381456,Y, ,54369,973.95,616.8
2015-01-08,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,2974.05,2978,2999.7,2951.75,2984,1526775114,513335,Y, ,37866,3269.95,1907.1
2015-01-08,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,148.9,150.7,153.2,148.55,152.55,534906231.7,3540099,Y, ,30313,198.9,96.7
2015-01-08,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,801.9,803.9,825,803.15,817.05,2513536268,3076833,Y, ,66409,829.75,537.2
2015-01-08,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,338.25,345,348.5,341.2,347.45,3934774730,11416495,Y, ,141969,1798.15,319.2
2015-01-08,N,EQ,FinSrvc,IDFC,IDFC LIMITED,154.45,156,157.75,155.6,156.6,451792516.8,2883203,Y, ,16071,166.65,88.05
2015-01-08,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,791.95,800,804.5,788.45,798.7,496216823.8,623621,Y, ,14756,823.35,369.5
2015-01-08,N,EQ,InfoTech,INFY,INFOSYS LIMITED,1963.55,1985.6,1997,1950,1973.45,6690160291,3391230,Y, ,92752,4402.2,1896.3
2015-01-08,N,EQ,Tobacco,ITC,ITC LTD,353.55,355.45,363.35,355.45,362.4,2026675640,5632776,Y, ,90730,400.3,311.4
2015-01-08,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,150.35,152.7,158.5,152.1,157.9,938331891.2,6049252,Y, ,34233,351,125.1
2015-01-08,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1271.5,1300,1353,1286.4,1340.65,4559317759,3454883,Y, ,76329,1353,630.5
2015-01-08,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1500.5,1519.5,1523.5,1504.15,1510.05,1467154313,970636,Y, ,40689,1776.6,951.5
2015-01-08,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1377.6,1385,1412.85,1380,1407.95,476392441.6,340287,Y, ,18729,1497.5,855.4
2015-01-08,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1224.15,1230,1246.75,1230,1237.6,1036206638,836206,Y, ,40850,1433.7,846.6
2015-01-08,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3437.75,3465,3509.55,3444,3475.5,1468916514,422022,Y, ,18029,3509.55,1540.4
2015-01-08,N,EQ,Metals,NMDC,NMDC LTD.,135.85,137.25,138,136.25,137.55,431276471.8,3140407,Y, ,19769,196,123.1
2015-01-08,N,EQ,Power,NTPC,NTPC LTD,142.55,143.3,145.3,143.2,144.95,913154902.1,6303521,Y, ,40782,168.9,110.65
2015-01-08,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,338.05,342.95,343.85,335.5,341.8,1494529311,4385954,Y, ,49848,471.85,264.15
2015-01-08,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,203.85,206.7,209.1,205.65,206.55,665955427.6,3214977,Y, ,35995,1135.1,199.6
2015-01-08,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,137.75,138,138.9,136.25,138.35,188624700.4,1370588,Y, ,15674,150.9,93.25
2015-01-08,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,854.3,860.1,862.9,840.15,842.05,3841574197,4542457,Y, ,77800,1145.25,793.1
2015-01-08,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,300.15,305,306.5,302.35,304.85,2722592693,8939749,Y, ,85776,2979,287
2015-01-08,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,209,211.3,212.65,205.55,210.5,826610815.5,3956233,Y, ,42937,318.3,168.85
2015-01-08,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,809.8,815,821,814.4,818.8,771597094.3,943536,Y, ,37522,932.5,552.55
2015-01-08,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,493.85,504,514.8,501,512,2781791592,5476843,Y, ,118182,550.7,332.1
2015-01-08,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,78.25,78.8,80.4,78.8,80,170214419.7,2131875,Y, ,13001,115.6,71.4
2015-01-08,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,388.9,394,396.7,390.6,394.95,1248396593,3169917,Y, ,51286,579.9,332
2015-01-08,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2417.7,2442.4,2449,2420.55,2443.8,1905739345,782704,Y, ,47699,2839.7,1999.5
2015-01-08,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2524.4,2528,2579.9,2528,2566.65,1126394166,440235,Y, ,21643,2734,1676.35
2015-01-08,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,2660.05,2675,2732.3,2660.3,2727.45,678185063.7,249884,Y, ,28327,2872,1634
2015-01-08,N,EQ,InfoTech,WIPRO,WIPRO LTD,541.1,556.15,558.9,543.2,545,797893825.9,1461025,Y, ,29393,621.9,474.7
2015-01-08,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,364.85,366.85,372,362.1,364.5,265639022.8,729084,Y, ,21352,402.4,254.15
2015-01-12,N,EQ,Cement,ACC,ACC LIMITED,1398.5,1400,1409.25,1390.1,1404.6,222282458.5,158639,Y, ,7358,1564.65,970.15
2015-01-12,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,223.8,223.9,228.6,223.05,228,234267948.7,1035171,Y, ,9878,243.8,150.1
2015-01-12,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,812.5,813.05,818.4,800.2,807.75,1068660249,1320557,Y, ,25809,829,460.2
2015-01-12,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,494.95,495,503.8,492.15,501.55,1145109188,2290147,Y, ,33498,2043.05,369.05
2015-01-12,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2375.85,2385,2396,2323.1,2334,475481577.5,203022,Y, ,13417,2695,1793.2
2015-01-12,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1060.45,1060,1091.25,1055,1080,765485353.1,708730,Y, ,19250,1124.95,511.15
2015-01-12,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,355.8,355.7,355.7,347.1,348.95,716435022.6,2052141,Y, ,68016,420,281.9
2015-01-12,N,EQ,CapGoods,BHEL,BHEL,254.75,254.6,259,253.1,257.65,463612545.7,1809094,Y, ,19756,291.5,145.55
2015-01-12,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,679.35,685,685,672.3,676.4,436782532.2,644574,Y, ,16987,785,325.2
2015-01-12,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,243,241,241,232.6,235.55,561904008.6,2387157,Y, ,38078,386,228.05
2015-01-12,N,EQ,Pharma,CIPLA,CIPLA LTD,632.35,630.9,637,625.95,630.75,691664436,1094136,Y, ,18154,673,366.5
2015-01-12,N,EQ,Metals,COALINDIA,COAL INDIA LTD,375.05,374.9,374.9,356,357.85,1363500128,3794388,Y, ,45702,423.7,240.3
2015-01-12,N,EQ,Housing,DLF,DLF LIMITED,137.85,137.6,138.45,135.5,136.5,718150062.5,5247669,Y, ,29656,242.95,100.1
2015-01-12,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3163.8,3153,3214,3126.65,3207.25,1065572010,334222,Y, ,25481,3666.25,2246.5
2015-01-12,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,435.3,435,435.45,426.4,430.25,466247917,1084610,Y, ,14305,551.9,339.5
2015-01-12,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3404.55,3409.5,3448,3393,3435.55,97253498.85,28484,Y, ,2588,3789,2426.35
2015-01-12,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1545.55,1555.1,1579,1540.7,1575.55,1039622988,665421,Y, ,42335,1776.25,1256
2015-01-12,N,EQ,FinSrvc,HDFC,HDFC LTD,1113.3,1114.35,1135,1098.4,1128.55,1653391028,1483952,Y, ,60582,1177.8,755
2015-01-12,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,975.65,969.4,974.4,964.5,967.05,999351953.1,1031603,Y, ,14478,980,616.8
2015-01-12,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,2992.25,2988,2988,2924,2937.15,1170074562,396343,Y, ,29168,3269.95,1907.1
2015-01-12,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,155,155.2,155.2,150.5,151.1,707965870.8,4659450,Y, ,21673,198.9,96.7
2015-01-12,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,864.6,867.5,899.8,864.25,896.6,3853617199,4338065,Y, ,124491,899.8,537.2
2015-01-12,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,341.85,342.75,347.6,338.7,346.55,2591172612,7549196,Y, ,109753,1798.15,319.2
2015-01-12,N,EQ,FinSrvc,IDFC,IDFC LIMITED,154,153.15,157.3,153.15,155.4,609026107.4,3912669,Y, ,16543,166.65,88.05
2015-01-12,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,802,804.95,839.2,797,829.45,735263353.8,896776,Y, ,19954,839.2,369.5
2015-01-12,N,EQ,InfoTech,INFY,INFOSYS LIMITED,2074.45,2092,2119.2,2075,2115.95,6696515951,3189722,Y, ,107209,4402.2,1896.3
2015-01-12,N,EQ,Tobacco,ITC,ITC LTD,356.9,357.45,361.35,356.1,357.85,2355644349,6579300,Y, ,93219,400.3,311.4
2015-01-12,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,152.85,152.1,153.15,147.9,149.4,602933451.3,4015320,Y, ,30603,351,125.1
2015-01-12,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1360.95,1360.95,1387,1348.3,1371,1156829965,843421,Y, ,54143,1387,630.5
2015-01-12,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1500.25,1503.9,1537,1495.1,1534.2,1555039293,1023547,Y, ,37774,1776.6,955.1
2015-01-12,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1420.7,1422.65,1435,1415.7,1431,310714316.6,218007,Y, ,9489,1497.5,855.4
